episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
57,1243,-8067.052909554344,40,16,17,66,0.0,4.015821936175918,93.11477607937786,0,0.08045052292839903,0.06033789219629928,2.7286135693215336,0
58,1876,-5021.097014088508,40,16,25,50,0.0,3.393745557924662,95.58457711442787,0,0.0533049040511727,0.03553660270078181,0.9328358208955223,0
59,1797,15152.104523069524,40,12,14,72,0.0,2.577212020033389,96.54980523094045,0,0.055648302726766824,0.0382582081246522,0.7790762381747358,0
60,1671,-3561.4410454850645,40,13,22,56,0.0,3.734290843806104,95.86674645920606,0,0.05984440454817472,0.051865150608418106,0.28725314183123873,0
61,1232,-12690.195501439202,40,16,19,62,0.0,4.342532467532468,92.76920995670994,0,0.08116883116883117,0.04734848484848485,2.7597402597402603,0
62,1836,-353.6374991061369,40,18,23,54,0.0,3.7254901960784315,95.68627450980392,0,0.05446623093681918,0.07080610021786493,0.4629629629629629,0
63,1766,7893.1769182299,40,13,18,64,0.0,0.10570026425066063,99.79992449981125,0,0.05662514156285393,0.03775009437523594,0,0
64,1768,5701.382523770198,40,16,18,64,0.0,3.0967194570135748,96.65346907993968,0,0.05656108597285067,0.03299396681749623,0.16025641025641027,0
65,1701,-2523.2618882890965,40,14,22,56,0.0,5.484168976232469,93.7893675988914,0,0.058788947677836566,0.05458973712941967,0.6130847400688669,0
66,1246,-9800.027238126495,40,18,18,64,0.0,2.3675762439807384,97.39967897271266,0,0.08025682182985551,0.056179775280898875,0.09630818619582664,0
67,1579,5393.932244216982,40,16,15,70,0.0,4.924002533248892,93.82520582647244,0,0.06333122229259026,0.042220814861726824,1.1452396031243404,0
68,1805,13447.172120746705,40,14,16,68,0.0,6.470122675108824,92.5959635931935,0,0.2413929560743965,0.1226751088246933,0.5698456667985754,0
69,1864,684.5914711136656,40,15,22,56,0.0,2.4224166391548367,95.80719709475075,0,0.05364806866952792,0.037140970617365474,1.6795972268075274,0
70,1807,15058.529883745001,40,17,15,70,0.0,5.78558132514967,93.6408914826181,0,0.05534034311012728,0.06037128339286612,0.4578155657292348,0
71,1694,-1263.0126624593122,40,16,21,58,0.0,0,99.8917748917749,0,0.05903187721369538,0.049193231011412826,0,0
72,1698,11248.59889664481,40,15,15,70,0.0,3.6422941016580594,95.85938207846337,0,0.05889281507656064,0.05436259853220984,0.38506840626981964,0
73,1686,872.124476120636,40,15,20,60,0.0,3.759467104662834,95.79797426772517,0,0.059311981020166084,0.05474952094169176,0.32849712565015055,0
74,1765,3784.5925572583633,40,15,19,62,0.0,2.4929178470254962,93.46262802353452,0,3.9529309217694486,0.052298975811723686,0.039224231858792764,0
75,1775,7625.59238373878,40,13,17,66,0.0,2.223474178403756,97.60000000000001,0,0.05633802816901407,0.04507042253521126,0.07511737089201878,0
76,1802,455.654224290114,40,16,22,56,0.0,0.11098779134295227,99.78727339992602,0,0.05549389567147614,0.04624491305956344,0,0
77,1235,-16537.62816929835,40,15,21,58,0.0,2.211149174711928,97.56462161320461,0,0.08097165991902834,0.0747430706944877,0.06851448146994706,0
78,1251,-9667.32905203375,40,15,18,64,0.0,5.146651909241837,94.25075324355902,0,0.07993605115907274,0.09223390518354546,0.4304248908565455,0
79,1219,-10850.60830105399,40,13,18,64,0.0,8.383921246923707,90.52228602679793,0,0.08203445447087775,0.04922067268252666,0.9625375991249657,0
80,1373,-3403.0117960391017,40,17,17,66,0.0,1.9598755214195855,97.77527643514533,0,0.07283321194464676,0.06621201085876978,0.1258028206316626,0
81,1661,18342.445286484322,40,8,10,80,0.0,2.8326309452137264,96.26429861529199,0,0.06020469596628538,0.048163756773028296,0.7947019867549668,0
82,1845,14664.184109539405,40,14,16,68,0.0,4.21602787456446,95.43166860240031,0,0.05420054200542005,0.03484320557491289,0.2632597754548974,0
