episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state_HOLD_-_NO_ENOUGH_COMM,state_HOLD,state_GO_HOLD_INTCPT,state_HOLD_INTCPT,state_PURSUING
0,1292,7128.477603520484,40,25,10,80,1503.9999999999982,0.2889576883384932,95.18059855521155,0.6707946336429308,0.9391124871001032,2.9205366357069145
1,1210,10287.35900173026,40,18,8,84,1748.000000000005,0.08264462809917356,95.85274229902329,1.3974455296769346,0.8640120210368144,1.8031555221637867
2,1421,8991.923710232699,40,22,11,78,1431.999999999999,0.16420361247947454,96.88013136289,0.4691531785127843,0.3244976151380092,2.1620142309797483
3,1293,2563.3189009898183,40,18,12,76,1875.9999999999973,0.07733952049497289,96.31231104548971,0.671447655206356,2.5486887435843357,0.3902130352246362
4,987,17838.88503315984,40,19,0,100,2141.9999999999964,4.761904761904762,0.09649249770830316,89.40994837651371,1.5631784628745116,1.5535292131036815
5,1086,4155.369186977957,40,23,9,82,2405.9999999999955,0.3304084064565052,91.49062940093162,1.5870436572419022,1.9932835012458023,4.598635034124146
6,1218,8479.785185386605,40,21,9,82,1979.9999999999968,0.2808746002938381,95.23377409039841,3.258145363408522,0.4882896897415953,0.7389162561576355
7,1512,26600.683022993548,40,23,5,90,2107.999999999997,0.22564581388110802,94.75957049486462,1.1788048552754435,1.139900404606287,2.6960784313725488
8,1046,5149.406862675605,40,21,8,84,2325.999999999996,0.2666800845325551,92.42729193921707,1.2679883264566771,1.7208413001912046,4.317198349602497
9,1073,8307.448870956994,40,22,7,86,2252.0,0.09319664492078285,93.1759345552449,4.3336439888164024,1.4031272651962305,0.9940975458216837
10,1162,21593.350568924434,40,28,2,96,1708.0000000000014,0.23666092943201378,92.4340218014917,1.9076305220883534,1.4414802065404475,3.980206540447504
11,1465,20514.44785541438,40,22,7,86,2063.999999999999,0.3375047402351158,95.48350398179748,0.739476678043231,0.602957906712173,2.8365566932119832
12,1216,6544.987574993453,40,15,10,80,2541.9999999999977,0.08223684210526311,95.34539473684211,0.8289473684210528,3.2697368421052633,0.47368421052631576
13,1217,2175.5891580357447,40,22,12,76,1608.0000000000025,0.3195471560303113,95.99196567150553,2.930703916735141,0.4199762622112663,0.33780699351775767
14,1375,22416.979408230454,40,23,5,90,2711.999999999995,0.13262032085561495,92.27379679144386,1.7497326203208552,1.9251336898395721,3.918716577540107
15,1177,11680.614335334083,40,19,6,88,2477.999999999998,0.09709916251972325,94.10122587692683,1.1773273455516446,0.8860298579924748,3.7383177570093458
16,1161,8728.355585975503,40,20,7,86,2149.9999999999986,0.08613264427217912,94.6985357450474,0.9776055124892336,0.6718346253229972,3.565891472868217
17,1258,18250.61907966123,40,30,5,90,2174.000000000001,0.8028616852146264,90.86645468998412,7.209856915739268,0.49284578696343395,0.6279809220985691
18,1181,-4650.2554446215845,40,22,15,70,1278.0000000000018,0.08467400508044032,95.91683131056543,2.107441904224292,0.8138112710508986,1.077241509078935
19,1148,297.39904940168236,40,22,12,76,2160.000000000001,0.17905536198219127,94.23635307781649,1.0549748354626403,0.5371660859465737,3.992450638792102
20,1253,-2677.55063072426,40,21,15,70,1793.9999999999995,0.26042760532616455,95.82895786953416,3.02012013273407,0.48725164867475956,0.40324274373083546
21,1045,19554.15972668643,40,24,0,100,2437.9999999999986,6.25,0.5861244019138756,85.76555023923446,1.2260765550239234,5.478468899521531
22,1543,-3673.703402026507,40,24,20,60,936.0000000000002,0.23493195074530138,98.0435839274141,0.10126377187297472,0.060758263123784836,1.5594620868438107
23,1103,-1394.586931465491,40,24,11,78,2662.0,0.5836355394378967,91.7044424297371,6.063009972801451,0.8952855847688123,0.7536264732547596
24,1272,14722.061790019676,40,18,7,86,2920.000000000009,0.23584905660377364,94.07875929102345,1.7331332189822755,0.7039736992567182,3.24828473413379
25,1265,19038.60413708378,40,18,5,90,2616.000000000001,0.27308659719726913,94.81494789795187,0.48508803449514915,0.44915558749550843,3.9777218828602225
26,1011,18611.05756082535,40,24,0,100,2670.0000000000045,6.25,0.1669139465875371,83.17260138476755,2.3244312561819984,2.757171117705242
27,1393,22673.42060313167,40,28,5,90,2441.999999999999,1.0229720028715006,92.29480737018424,5.264417324718832,1.0169897104570471,0.4008135917683656
28,1106,5478.348741938946,40,17,8,84,1672.0000000000007,0.09041591320072329,96.23398065885681,0.29090337290667506,0.7115339256230836,2.6731661294126896
29,1442,13784.223335753015,40,21,10,80,1230.000000000002,0.06934812760055481,97.19322578290385,1.7008540769399225,0.47448718884590113,0.5620848237097598
30,1146,1762.0396959712116,40,22,11,78,1931.999999999997,0.3296490207484971,94.52685669963157,0.9162303664921465,0.7901880938530154,3.437075819274772
31,1228,12997.671838253362,40,26,7,86,2148.0000000000005,0.29083294555607264,92.56049325267566,1.1924150767798978,1.8555141926477434,4.100744532340624
32,1096,21496.800756465887,40,16,0,100,3360.0000000000064,4.166666666666667,0.09504257907542582,87.22627737226279,3.0147506082725064,2.2201946472019465
33,1157,23405.63384185061,40,22,1,98,2803.999999999998,0.4753673292999136,91.8419283587823,1.25324114088159,1.4261019878997407,5.003361183136464
34,1248,19863.36638854036,40,26,4,92,2407.9999999999973,0.9271978021978022,92.0272435897436,5.076694139194139,0.8871336996336996,1.0817307692307694
35,1221,2374.8772114284843,40,17,12,76,1870.0000000000005,0.08190008190008193,96.35366591888332,2.784602784602784,0.46291350639176726,0.316917708222056
36,1313,3196.082782123869,40,21,13,74,891.999999999999,0.20042490078967407,98.00376798813484,0.2485268769791959,0.20844189682126105,1.3388383372750234
37,1227,2637.641500295672,40,20,12,76,1698.0,0.08149959250203749,95.79462102689486,0.745721271393643,0.7742461287693562,2.603911980440098
38,1251,15431.592087980733,40,26,6,88,2251.9999999999977,0.8621674089299989,92.21765444787027,4.185223249971451,1.3817517414639715,1.3532031517643028
39,1202,-478.1426520723049,40,24,13,74,1845.999999999996,0.24438435940099834,94.29596505823629,3.7593594009983358,0.7955490848585689,0.9047420965058235
40,1095,12986.74205019525,40,20,5,90,2901.999999999998,0.1461187214611872,90.99086757990867,2.19634703196347,2.383561643835616,4.283105022831051
41,1533,18626.33834666086,40,24,9,82,1027.9999999999982,0.06523157208088715,97.19911937377691,1.3046314416177427,0.7257012393998694,0.7053163731245923
42,1281,2391.273601944677,40,24,12,76,1285.9999999999982,0.2585870413739267,96.4627244340359,0.4781420765027323,2.4004683840749417,0.40007806401249024
43,1342,8541.618426013241,40,18,11,78,2747.999999999999,0.07451564828614009,94.79406584473648,0.8196721311475409,0.5520932123018562,3.759653163527977
44,1188,-9666.214674541083,40,21,17,66,889.9999999999995,0.08417508417508418,97.73613326244907,0.4385964912280702,0.29239766081871343,1.4486975013290804
45,1137,14609.382596172112,40,23,5,90,2687.9999999999964,0.9208960629106526,91.9913083967096,1.2106161725904083,1.055408970976253,4.821770396813078
46,1163,15284.520741203602,40,21,5,90,2537.9999999999964,0.0950355251844142,93.04430465674072,1.6065529257365254,1.2128343214010953,4.041272570937231
47,1182,15702.964489041726,40,29,4,92,1827.9999999999993,0.18458698661744347,91.45516074450084,5.6222119673896325,1.2228887863405629,1.5151515151515154
48,1326,22183.410980491673,40,23,4,92,3053.9999999999964,0.15082956259426847,92.20566054476089,1.8720610416112144,4.751131221719457,1.0203176293141691
49,1511,26851.48764863996,40,26,5,90,1304.0000000000039,0.5010872648198923,96.41202609435568,0.7658126122719107,0.5058145031672497,1.8152595253852701
